tokens,aspect_tags,review,author,sentence,total_aspects,has_aspect,fold
"['Este', 'livro', 'só', 'falta', 'pingar', 'mel', 'de', 'tanto', '""', 'amor', 'proibido', '""', 'e', 'melancolia', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225,meyer,1509,1,1,4
"['Não', 'que', 'isso', 'seja', 'ruim', ',', 'desde', 'que', 'seja', 'de', 'boa', 'qualidade', ',', 'como', 'Jane', 'Austen', 'faz', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225,meyer,1510,0,0,4
"['A', 'o', 'contrário', ',', 'Stephanie', 'Meyer', 'exagera', 'em', 'o', 'que', 'ela', 'não', 'sabe', 'fazer', ',', 'e', 'acaba', 'destruindo', 'o', 'que', 'poderia', 'ser', 'uma', 'história', 'interessante', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225,meyer,1511,0,0,4
"['Em', 'o', 'decorrer', 'de', 'a', 'história', ',', 'comentários', 'românticos', 'aparecem', 'em', 'dez', 'de', 'nove', 'palavras', '..', 'inclusive', 'sobre', 'o', 'corrimão', 'de', 'a', 'casa', 'de', 'os', 'Cullen', ',', 'exagero', 'será', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225,meyer,1512,0,0,4
"['Bem', ',', 'não', 'recomendo', 'a', 'ninguém', '.']","[0, 0, 0, 0, 0, 0, 0]",225,meyer,1513,0,0,4
"['Mas', 'é', 'engraçadinho', 'para', 'conheçer', '.']","[0, 0, 0, 0, 0, 0]",225,meyer,1514,0,0,4
"['Li', 'depois', 'de', 'ter', 'visto', 'o', 'filme', ',', 'então', 'já', 'sabia', 'de', 'a', 'história', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228,meyer,1524,0,0,4
"['Como', 'todos', 'sabem', ',', 'ele', 'é', 'bem', 'romântico', ',', 'e', ',', 'em', 'algumas', 'partes', 'te', 'deixa', 'com', 'o', 'coração', 'em', 'a', 'mão', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228,meyer,1525,1,1,4
"['Li', 'em', 'uma', 'semana', ',', 'ele', 'conseguiu', 'me', 'prender', 'bem', ',', 'pois', 'queria', 'saber', 'quais', 'partes', 'não', 'tinham', 'em', 'o', 'filme', ',', 'e', 'isso', 'fez', 'com', 'que', 'eu', 'acabasse', 'ele', 'rápido', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228,meyer,1526,1,1,4
"['Pra', 'mim', ',', 'não', 'é', 'o', 'melhor', 'de', 'a', 'Saga', ',', 'mais', 'é', 'essencial', 'para', 'a', 'saga', ',', 'pois', 'é', 'o', 'começo', 'de', 'tudo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228,meyer,1527,0,0,4
"['Bom', ',', 'acho', 'que', '99', '%', 'de', 'as', 'pessoas', 'já', 'sabem', 'de', 'essa', 'história', ',', 'então', ',', 'não', 'vou', 'estender', 'mais', 'isso', 'aqui', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",228,meyer,1528,0,0,4
"['enganada', ',', 'mas', '...']","[0, 0, 0, 0]",245,meyer,1628,0,0,4
"['Achei', 'o', 'livro', 'muito', 'descritivo', '.']","[0, 0, 1, 0, 0, 0]",245,meyer,1629,1,1,4
"['Descrever', 'sensações', ',', 'cenários', ',', 'sentimentos', 'e', 'tudo', 'mais', 'é', 'bacana', 'e', ',', 'se', 'bem', 'feita', ',', 'a', 'descrição', 'faz', 'com', 'que', 'o', 'leitor', 'se', 'sinta', 'em', 'o', 'lugar', 'de', 'o', 'personagem', ',', 'mas', 'em', 'excesso', 'faz', 'com', 'que', 'a', 'leitura', 'se', 'torne', 'cansativa', 'e', 'foi', 'justamente', 'isso', 'que', 'aconteceu', 'com', 'mim', 'a', 'o', 'ler', 'Crepúsculo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",245,meyer,1630,2,1,4
"['A', 'nova', 'história', 'de', 'vampiros', ',', 'que', 'ganhou', 'espaço', 'por', 'todo', 'mundo', ',', 'surpreendeu', 'por', 'conter', 'uma', 'mistura', 'de', 'personagens', 'que', 'possuem', 'conflitos', 'existenciais', ',', 'presentes', 'em', 'a', 'realidade', 'de', 'os', 'leitores', '-ainda', 'que', 'os', 'mesmos', 'sejam', 'envolvidos', 'por', 'misticismos', 'exacerbados', 'em', 'o', 'livro-', 'e', 'por', 'dar', 'uma', 'nova', 'cara', 'a', 'um', 'ícone', 'de', 'as', 'histórias', 'de', 'terror', 'que', 'tanto', 'amedrontavam', 'a', 'infância', 'de', 'várias', 'pessoas', ':', 'o', 'vampiro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1661,0,0,4
"['Isabella', 'Swan', ',', 'nossa', 'personagem', 'feminina', 'principal', ',', 'mostra', 'que', 'parte', 'de', 'sua', 'personalidade', 'pode', 'se', 'encaixar', 'em', 'os', 'moldes', 'de', 'uma', 'donzela', 'de', 'os', 'romances', 'românticos', ',', 'pois', 'sua', 'fragilidade', 'diante', 'de', 'as', 'dificuldades', 'mostra', 'não', 'apenas', 'um', 'aspecto', 'físico', 'e', 'como', 'também', 'emocional', ';', 'porém', 'em', 'a', 'a', 'podemos', 'enquadrar', 'em', 'um', 'estilo', 'maniqueísta', ',', 'por', 'revelar', 'uma', 'maneira', 'muitas', 'vezes', 'agressiva', 'e', 'bem', 'planejada', 'de', 'lhe', 'dar', 'com', 'as', 'situações', 'que', 'lhes', 'são', 'apresentadas', ',', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1662,0,0,4
"['A', 'mistura', 'de', 'esses', 'e', 'outros', 'elementos', 'formam', 'a', 'mocinha', 'de', 'os', 'tempos', 'atuais', ',', 'que', 'apresenta', 'a', 'doçura', 'e', 'delicadeza', 'aliadas', 'a', 'um', 'espírito', 'forte', 'e', 'decidido', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1663,0,0,4
"['Edward', 'Cullen', ',', 'o', 'mocinho', 'de', 'a', 'história', 'de', 'Stephenie', ',', 'é', 'um', 'vampiro', 'com', 'uma', 'roupagem', 'nova', ',', 'que', 'apesar', 'de', 'ter', 'se', 'tornado', 'esta', 'criatura', ',', 'luta', 'com', 'todas', 'as', 'forças', 'para', 'controlar', 'seu', 'desejo', 'natural', ':', 'o', 'de', 'beber', 'o', 'sangue', 'humano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1664,0,0,4
"['Em', 'o', 'decorrer', 'de', 'o', 'livro', 'ele', 'vai', 'desvendando', 'os', 'motivos', 'por', 'os', 'quais', 'os', 'mitos', 'sobre', 'vampiros', 'foram', 'criados', ':', 'a', 'o', 'invés', 'de', 'o', 'sol', 'queimar', 'sua', 'pele', ',', 'os', 'raios', 'solares', 'apenas', 'fazem', 'com', 'que', 'cintile', 'sua', 'pele', 'de', 'mármore', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1665,0,0,4
"['Sua', 'personalidade', 'e', 'seu', 'jeito', 'de', 'ser', 'refletem', 'a', 'cultura', 'de', 'épocas', 'anteriores', ',', 'por', 'isso', 'o', 'tratamento', 'que', 'ele', 'dispensa', 'a', 'Bella', 'é', 'diferente', 'de', 'o', 'que', 'os', 'outros', 'rapazes', 'de', 'a', 'cidade', 'fazem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1666,0,0,4
"['O', 'início', 'de', 'a', 'história', 'retrata', 'a', 'partida', 'de', 'Bella', 'Swan', 'para', 'a', 'pequena', 'e', 'chuvosa', 'cidade', 'de', 'Forks', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1667,0,0,4
"['A', 'partir', 'de', 'o', 'momento', 'em', 'que', 'decide', 'morar', 'com', 'seu', 'pai', '-', 'o', 'chefe', 'de', 'polícia', 'Charle', 'Swan-', 'nossa', 'personagem', 'passa', 'a', 'viver', 'muitos', 'conflitos', 'interiores', ',', 'pois', 'essa', 'decisão', 'não', 'lhe', 'traz', 'nenhum', 'conforto', 'e', 'paz', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1668,0,0,4
"['A', 'escola', 'de', 'Forks', 'é', 'algo', 'que', 'ela', 'teme', 'por', 'não', 'conhecer', 'ninguém', 'e', 'também', 'por', 'perceber', 'que', 'era', 'muito', 'esperada', 'por', 'todos', 'o', 'que', 'acaba', 'fazendo', 'com', 'que', 'ela', 'se', 'torne', 'a', 'nova', 'atração', 'de', 'a', 'cidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1669,0,0,4
"['Porém', ',', 'em', 'seus', 'primeiros', 'dias', 'percebe', 'um', 'grupo', 'de', 'pessoas', 'diferentes', 'e', 'então', 'procura', 'saber', 'quem', 'é', ';', 'em', 'este', 'momento', 'descobre', 'que', 'eles', 'pertencem', 'a', 'a', 'família', 'de', 'o', 'Dr.', 'Carlisle', 'Cullen', 'e', 'que', 'todos', 'são', 'adotados', ',', 'sendo', 'eles', ':', 'Rosalie', ',', 'Emmett', ',', 'Alice', ',', 'Jasper', 'e', 'Edward', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1670,0,0,4
"['É', 'em', 'este', 'instante', 'que', 'Bella', 'acaba', 'se', 'interessando', 'em', 'descobrir', 'um', 'pouco', 'mais', 'sobre', 'a', 'família', 'Cullen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1671,0,0,4
"['Bella', 'descobre', 'então', 'que', 'terá', 'de', 'sentar', '-', 'se', 'a', 'o', 'lado', 'de', 'Edward', 'Cullen', 'em', 'uma', 'de', 'suas', 'aulas', ';', 'contudo', 'Edward', 'parece', 'ter', 'nojo', 'de', 'ela', 'e', 'por', 'isso', 'a', 'evita', 'durante', 'toda', 'a', 'aula', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1672,0,0,4
"['Após', 'esse', 'acontecimento', 'ele', 'some', 'por', 'um', 'tempo', 'de', 'a', 'escola', 'e', 'Bella', 'fica', 'cada', 'vez', 'mais', 'ansiosa', 'pois', 'quer', 'enfrentá', '-', 'lo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1673,0,0,4
"['Quando', 'Edward', 'volta', ',', 'ele', 'se', 'aproxima', 'de', 'Bella', 'e', 'começa', 'a', 'se', 'interessar', 'por', 'a', 'vida', 'de', 'ela', 'e', 'a', 'fazer', '-', 'lhe', 'perguntas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1674,0,0,4
"['A', 'paixão', 'entre', 'os', 'dois', 'começa', 'então', 'a', 'existir', ',', 'todavia', 'Bella', 'sabe', 'que', 'existe', 'algo', 'diferente', 'em', 'Edward', 'e', 'sua', 'família', 'e', 'isso', 'se', 'comprova', 'em', 'o', 'momento', 'em', 'que', 'ele', 'a', 'salva', 'de', 'um', 'possível', 'atropelamento', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1675,0,0,4
"['Começa', 'ai', 'a', 'busca', 'de', 'Bella', 'para', 'desvendar', 'o', 'que', 'seu', 'amado', 'realmente', 'era', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1676,0,0,4
"['Nossa', 'mocinha', 'descobre', 'a', 'verdadeira', 'face', 'de', 'Edward', ',', 'mas', 'diferente', 'de', 'outras', 'pessoas', 'Bella', 'não', 'fica', 'com', 'medo', ',', 'por', 'o', 'contrário', ',', 'quer', 'se', 'aproximar', 'cada', 'vez', 'mais', 'de', 'o', 'vampiro', 'que', 'conquistou', 'seu', 'coração', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1677,0,0,4
"['A', 'o', 'aparecerem', 'juntos', 'em', 'a', 'escola', 'o', 'novo', 'casal', 'de', 'namorados-', 'Edward', 'e', 'Bella-', 'causa', 'espanto', 'em', 'todos', 'os', 'alunos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1678,0,0,4
"['Após', 'muitas', 'aventuras', 'vividas', 'por', 'os', 'dois', ',', 'Edward', 'convida', 'Bella', 'a', 'participar', 'de', 'um', 'jogo', 'de', 'beisebol', 'com', 'sua', 'família', ',', 'mas', 'o', 'que', 'ele', 'não', 'imaginava', 'era', 'que', 'por', 'lá', 'apareceriam', 'convidados', 'não', 'muito', 'amigáveis', 'e', 'que', 'a', 'partir', 'de', 'essa', 'visita', 'ele', 'viveria', 'seu', 'pior', 'pesadelo', ':', 'perder', 'Bella', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1679,0,0,4
"['A', 'caça', 'para', 'matar', 'o', 'rastreador', 'e', 'sua', 'companheira', 'torna', '-', 'se', 'um', 'jogo', 'de', 'vida', 'e', 'morte', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1680,0,0,4
"['Bella', 'abandona', 'seu', 'pai', 'usando', 'as', 'mesmas', 'palavras', 'que', 'sua', 'mãe', 'usou', 'quando', 'o', 'deixou', 'e', 'viaja', 'com', 'Alice', 'e', 'Jasper', 'para', 'escapar', 'de', 'James', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1681,0,0,4
"['Estando', 'em', 'o', 'hotel', 'Bella', 'recebe', 'uma', 'ligação', 'de', 'James', 'dizendo', 'que', 'ele', 'estava', 'com', 'sua', 'mãe', 'e', 'que', 'caso', 'ela', 'não', 'fosse', 'encontrá', '-', 'lo', 'ele', 'a', 'mataria', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1682,0,0,4
"['Então', 'ela', 'decide', 'ir', 'até', 'o', 'encontro', 'de', 'o', 'vampiro', 'que', 'estava', 'sedento', 'por', 'seu', 'sangue', ';', 'chegando', 'lá', 'viu', 'que', 'a', 'voz', 'de', 'sua', 'mãe', 'era', 'apenas', 'uma', 'gravação', 'e', 'que', 'Reneé', 'estava', 'segura', 'em', 'a', 'Flórida', 'com', 'seu', 'marido', 'Phil', ',', 'mas', 'agora', 'não', 'havia', 'mais', 'tempo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1683,0,0,4
"['James', 'a', 'derrubou', 'e', 'quando', 'estava', 'prestes', 'a', 'lhe', 'morder', 'Edward', 'chega', 'e', 'tenta', 'impedir', ',', 'porém', 'James', 'ainda', 'consegue', 'mordê', '-', 'la', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1684,0,0,4
"['Quando', 'o', 'veneno', 'a', 'estava', 'transformando', 'Carlisle', 'pede', 'a', 'Edward', 'que', 'escolha', 'se', 'quer', 'que', 'Bella', 'se', 'transforme', 'ou', 'não', ',', 'Edward', ',', 'apoiado', 'por', 'Carlisle', 'decide', 'sugar', 'o', 'veneno', 'de', 'o', 'sangue', 'de', 'Bella', 'para', 'que', 'a', 'transformação', 'não', 'aconteça', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1685,0,0,4
"['Já', 'em', 'o', 'hospital', ',', 'Bella', 'acorda', 'um', 'tanto', 'desnorteada', 'e', 'Reneé', 'está', 'a', 'o', 'seu', 'lado', ',', 'após', 'conversarem', 'um', 'pouco', 'sua', 'mãe', 'sai', 'de', 'o', 'quarto', 'e', 'Edward', 'em', 'questão', 'de', 'segundos', 'está', 'a', 'seu', 'lado', 'e', 'lhe', 'diz', 'que', 'jamais', 'a', 'abandonará', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1686,0,0,4
"['De', 'volta', 'a', 'Forks', ',', 'Edward', 'leva', 'Bella', 'a', 'o', 'baile', 'de', 'formatura', ',', 'o', 'baile', 'que', 'ela', 'não', 'queria', 'ir', 'de', 'jeito', 'algum', ',', 'mas', 'estando', 'com', 'Edward', 'o', 'baile', 'não', 'era', 'tão', 'ruim', 'assim', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,meyer,1687,0,0,4
"['começo', '.']","[0, 0]",252,meyer,1722,0,0,4
"['""', 'Crepúsculo', '""', 'abre', 'a', 'maratona', '""', '51', 'livros', 'em', '2012', '""', ',', 'proposta', 'por', 'o', 'Alquimia', 'de', 'os', 'Romances', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1723,0,0,4
"['Escolhi', 'especificamente', 'esta', 'série', 'porque', 'ela', 'estava', 'encalhada', 'em', 'a', 'minha', 'estante', 'fazia', 'mais', 'de', 'um', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1724,0,0,4
"['Eu', 'havia', 'folheado', 'o', 'primeiro', 'livro', ',', 'lido', 'algumas', 'páginas', 'mas', ',', 'como', 'a', 'narrativa', 'não', 'havia', 'me', 'prendido', ',', 'eu', 'deixei', 'de', 'lado', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1725,0,0,4
"['Pois', 'bem', ',', 'a', 'proposta', 'de', 'a', 'Elimar', 'veio', 'para', 'me', 'ajudar', 'a', 'tirar', 'o', 'mofo', 'de', 'Bella', ',', 'Edward', 'e', 'cia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1726,0,0,4
"['Muita', 'gente', 'já', 'falou', ',', 'leu', ',', 'comentou', 'e', 'brigou', 'por', 'conta', 'de', 'esta', 'série', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1727,0,0,4
"['Em', 'este', 'primeiro', 'livro', 'eu', 'me', 'esforcei', 'a', 'o', 'máximo', 'para', 'dissociar', 'a', 'imagem', 'de', 'os', 'personagens', 'de', 'os', 'atores', 'que', 'os', 'interpretaram', 'em', 'o', 'cinema', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1728,0,0,4
"['Isso', 'porque', 'eu', ',', 'particularmente', ',', 'acho', 'o', 'casal', 'um', 'verdadeiro', 'picolé', 'de', 'chuchu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",252,meyer,1729,1,1,4
"['Diet', '.']","[0, 0]",252,meyer,1730,0,0,4
"['Enfim', ',', 'há', 'quem', 'goste', '.']","[0, 0, 0, 0, 0, 0]",252,meyer,1731,0,0,4
"['O', 'livro', 'é', 'bem', 'escrito', '.']","[0, 1, 0, 0, 0, 0]",252,meyer,1732,1,1,4
"['O', 'uso', 'de', 'a', 'primeira', 'pessoa', 'sempre', 'dá', 'um', 'toque', 'mais', 'angustiado', ',', 'uma', 'sensação', 'quase', 'que', 'claustrofóbica', 'a', 'trama', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1733,0,0,4
"['Ficar', 'preso', 'a', 'uma', 'só', 'visão', ',', 'sem', 'aquela', 'onisciência', 'de', 'o', 'narrador', 'em', 'terceira', 'pessoa', ',', 'captura', 'a', 'atenção', 'de', 'o', 'leitor', 'com', 'muita', 'eficiência', '.']","[1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1734,1,1,4
"['Stephenie', 'Meyer', 'soube', 'fazer', 'excelente', 'uso', 'de', 'este', 'recurso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",252,meyer,1735,1,1,4
"['A', 'saga', 'de', 'Bella', ',', 'a', 'mais', 'nova', 'habitante', '-', 'a', 'contragosto', '-', 'de', 'a', 'chuvosa', 'Forks', ',', 'começa', 'bem', 'devagar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1736,0,0,4
"['Eu', 'confesso', 'que', 'custei', 'a', 'engrenar', 'o', 'ritmo', 'de', 'a', 'leitura', ',', 'mas', 'fui', 'adiante', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1737,0,0,4
"['Achei', 'muito', 'frequentes', 'as', 'referências', 'a', 'falta', 'de', 'jeito', 'de', 'a', 'personagem', ',', 'a', 'sua', 'inadequação', 'e', 'a', 'sua', 'total', 'falta', 'de', 'traquejo', 'social', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1738,0,0,4
"['Entendo', 'que', 'a', 'autora', 'quisesse', 'demonstrar', 'uma', 'jovem', 'comum', ',', 'desajeitada', 'e', 'tímida', ',', 'mas', 'o', 'reforço', 'de', 'essa', '""', 'esquisitice', '""', 'praticamente', 'a', 'cada', 'duas', 'páginas', 'me', 'irritou', 'um', 'pouco', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1739,1,1,4
"['Gostei', 'de', 'a', 'relação', 'de', 'ela', 'com', 'o', 'pai', ',', 'um', 'misto', 'de', 'estranheza', ',', 'delimitação', 'de', 'território', 'e', 'camaradagem', 'silenciosa', '.']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1740,1,1,4
"['Vamos', 'ver', 'como', 'evolui', 'em', 'os', 'outros', 'livros', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",252,meyer,1741,0,0,4
