tokens,aspect_tags,total_aspects,has_aspect,fold,review
"['Entrega', 'rápida', 'antes', 'do', 'prazo', '.', 'Produto', 'de', 'ótima', 'qualidade', '.', 'Cumpre', 'o', 'que', 'promete']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,465
"['Gostei', 'da', 'TV', 'apesar', 'do', 'tamanho', 'ser', 'pequeno', ',', 'mas', 'o', 'custo', 'benefício', 'é', 'muito', 'bom', '.']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",3,1,5,466
"['Preço', 'bom', ',', 'excelente', 'qualidade', 'de', 'imagem', 'e', 'som', ',', 'além', 'de', 'contar', 'com', 'os', 'beneficios', 'da', 'internet', ',', 'youtube', ',', 'netflix', ',', 'facebook', 'e', 'etc', '.....']","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,5,467
"['Qualidade', 'do', 'som', 'péssima', ',', 'menu', 'lento', 'trava', 'toda', 'hora', ',', 'não', 'conecta', 'no', 'wi', 'fi', ',', 'produto', 'muito', 'abaixo', 'do', 'esperado', ',', 'me', 'decepcionei', 'com', 'a', 'Samsung', ',', 'não', 'recomendo', '.']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",5,1,5,468
"['imagem', 'nitida', ',', 'fácil', 'instalar', ',', 'wifi', 'funcionou', 'perfeitamente', '.', 'Meus', 'filhos', 'estão', 'adorando', 'a', 'TV', '.', 'E', 'a', 'entrega', 'foi', 'fantástica', '.', 'parabéns']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",4,1,5,469
"['Atendeu', 'a', 'expectativa', '.', 'Só', 'devia', 'melhorar', 'os', 'auto', 'falantes', '(', 'som', 'deixa', 'a', 'desejar', ',', 'muito', 'fraco', 'e', 'sem', 'qualidade', ')', '.', 'Conexão', 'com', 'internet', 'boa', '(', 'rápida', 'e', 'fácil', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]",3,1,5,470
"['ótima', 'qualidade', 'do', 'produto', ',', 'cumpre', 'toda', 'a', 'descrição', 'oferecida', '.', 'Sem', 'reclamações']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,471
"['Ótimo', 'produto', ',', 'faz', 'bem', 'o', 'seu', 'papel', ',', 'recomendo', 'chegou', 'antes', 'do', 'prazo', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,472
"['Muito', 'bom', ',', 'adorei', 'e', 'recomendo', '.', 'Não', 'tive', 'nenhuma', 'dificuldade', 'com', 'este', 'produto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,5,473
"['Comprei', 'pela', 'marca', ',', 'e', 'até', 'agora', 'está', 'tudo', 'bem', '.', 'Adorei', 'a', 'compra', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,474
"['Entrega', 'antes', 'do', 'prazo', ',', 'até', 'me', 'surpreendi', 'quando', 'chegou', '..', 'A', 'televisão', 'veio', 'em', 'perfeito', 'estado', 'e', 'atendeu', 'minhas', 'expectativas', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,475
"['Produto', 'maravilhoso', ',', 'chegou', 'em', 'ótimo', 'estado', 'e', 'muito', 'antes', 'do', 'prazo', '.', 'Amei', 'amei', 'amei', ',', 'super', 'recomendo', '.', 'É', 'de', 'confiança', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,476
"['Produto', 'top', 'fiquei', 'muito', 'satisfeito', 'que', 'já', 'comprei', 'a', 'segunda', 'unidade', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,477
"['Recomendo', 'de', 'todos', 'olhos', 'fechados', ',', 'produto', 'excelente', 'de', 'boa', 'qualidade', 'e', 'entrega', 'no', 'prazo', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2,1,5,478
"['Imagem', 'excelente', ',', 'entrega', 'ultra', 'rápida', '.', 'Não', 'tenho', 'do', 'que', 'reclamar', '.']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,479
"['Produto', 'excelente', ',', 'dentro', 'das', 'nossas', 'expectativas', '!', 'Entrega', 'rápida', 'e', 'eficiente', '.', 'Estamos', 'muito', 'satisfeitos', '!', 'Obrigada', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,480
"['Rapaz', 'veio', 'rápido', 'e', 'a', 'tv', 'e', 'ótima', '.', 'melhor', 'não', 'tem', '.', 'quem', 'quer', 'compra', 'um', 'boa', 'tv', 'esta', 'e', 'a', 'opção', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,1,5,481
"['Parabéns', 'Lojas', 'Americanas', ',', 'pela', 'qualidade', 'do', 'produto', 'e', 'rapidez', 'na', 'entrega', '!', 'CLIENTE', 'SATISFEITO', 'É', 'CLIENTE', 'AMERICANAS', '...']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,1,5,482
"['o', 'som', 'e', 'ruim', 'trava', 'muito', 'tv', 'muito', 'ruim', 'deveria', 'melhora', 'mais', 'o', 'som']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",3,1,5,483
"['A', 'tv', 'é', 'show', ',', 'só', 'falta', 'ser', 'full', 'hd', ',', 'mas', 'aumentaria', 'o', 'preço', '.', 'Compraria', 'mais', 'uma', 'para', 'o', 'outro', 'quarto', '.', 'Funciona', 'bem', 'e', 'é', 'rapida']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,5,484
"['Super', 'recomendo', ',', 'meu', 'sobrinho', 'adorou', '.', 'E', 'as', 'Americanas', 'está', 'de', 'parabéns', ',', 'super', 'rápido', 'a', 'entrega', '!', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,1,5,485
"['Comprei', '02', 'uma', 'pra', 'mim', 'outra', 'para', 'meu', 'pai', 'e', 'chegou', 'rapidinho', 'estarmos', 'satisfeitos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,486
"['Boa', 'qualidade', 'de', 'imagem', 'e', 'sistema', 'operacional', 'enxuto', 'e', 'eficiente', '.']","[0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0]",2,1,5,487
"['Excelente', 'produto', ',', 'fiquei', 'muito', 'satisfeito', ',', 'negociação', 'ocorreu', 'sem', 'problemas', ',', 'recomendo']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,488
"['Produto', 'conforme', 'as', 'especificações', 'do', 'anúncio', '.', 'Chegou', 'no', 'prazo', 'e', 'sem', 'avarias', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,489
"['Corresponde', 'a', 'todas', 'as', 'expectativas', ',', 'tanto', 'o', 'produto', 'quanto', 'o', 'tempo', 'de', 'entrega', 'do', 'produto', 'realizado', 'antes', 'do', 'prazo', 'previsto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,490
"['Muito', 'bom', '!', '!', '!', 'Atendeu', 'a', 'necessidade', '.', 'E', 'quanto', 'entrega', ',', 'chegou', 'dentro', 'do', 'prazo', 'certinho(até', 'antes', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,491
"['É', 'um', 'excelente', 'produto', 'muito', 'prático', 'e', 'fácil', 'de', 'usar', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,1,5,492
"['Tv', 'estava', 'funcionando', 'normamalmente', 'qndo', 'de', 'repente', 'nao', 'ligou', 'mais', '.', 'aff']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,493
"['Ótimo', 'custo', 'benefício', '.', 'Cumpre', 'o', 'que', 'promete', '.', 'Achei', 'um', 'pouco', 'lento', 'nas', 'mudanças', 'de', 'funções', 'e', 'principalmente', 'para', 'se', 'conectar', 'a', 'o', 'wifi', 'quando', 'liga', 'a', 'tv', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,494
"['Produto', 'demora', 'em', 'responder', 'as', 'solicitações', '(', 'processador', 'poderia', 'ser', 'mais', 'rapido']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,5,495
"['Atende', 'a', 'necessidade', 'para', 'quarto', 'de', 'criança', ',', 'porém', 'o', 'volume', 'deixa', 'a', 'desejar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,1,5,496
"['Gostei', 'muito', 'e', 'e', 'recomendaria', ',', 'pretendo', 'adquirir', 'outra', 'nota', '9']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,497
"['Além', 'do', 'produto', 'atender', 'minhas', 'expectativas', ',', 'ele', 'chegou', 'antes', 'do', 'esperado']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,498
"['gostei', 'muito', 'do', 'produto', 'e', 'da', 'agilidade', 'que', 'vcs', 'entregou']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,1,5,499
"['Chegou', 'antes', 'do', 'prazo', ',', 'bem', 'embalado', '.', 'Testei', ',', 'funcionou', 'tanto', 'tv', 'como', 'internet']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,1,5,500
"['Excelente', 'produto', ',', 'ótimo', 'preço', '.', 'A', 'TV', 'é', 'muito', 'leve', ',', 'fina', '.']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,501
"['Excelente', 'produto', 'e', 'foi', 'entregue', 'bem', 'antes', 'do', 'prazo', 'estipulado', '.', 'Entregadores', 'atenciosos', 'e', 'gentis', '.', 'Recomendo', 'e', 'agradeço', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,502
"['produto', 'muito', 'bom', 'chegou', 'bem', 'rapído', 'eu', 'recomendaria', 'essa', 'loja', 'para', 'compra']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,503
"['produto', 'muito', 'bom', 'e', 'chegou', 'bem', 'antes', 'do', 'prazo', 'pré-determinado', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,504
"['Produto', 'é', 'bom', 'e', 'a', 'entrega', 'foi', 'bem', 'rápida', '.', 'Todos', 'estão', 'de', 'Parabéns', '!']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,505
"['Smart', 'TV', 'superou', 'minhas', 'expectativas', ',', 'funções', 'com', 'controle', 'intuitivos', ',', 'design', 'moderno', ',', 'consumo', 'de', 'energia', 'A', ',', 'recomendo', '.']","[1, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0]",4,1,5,506
"['O', 'som', 'é', 'horrível', ',', 'horrível', ',', 'não', 'tem', 'estéreo', ',', 'parece', 'que', 'os', 'personagens', 'estão', 'falando', 'dentro', 'de', 'uma', 'garrafa', ',', 'pelo', 'som', ',', 'não', 'recomendo', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,507
"['excelente', 'smart', 'tv', ',', 'fácil', 'de', 'usar', 'os', 'aplicativos', ',', 'já', 'vem', 'com', 'a', 'Netflix', 'no', 'menu']","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",3,1,5,508
"['excelente', 'produto', 'ótima', 'entrega', 'foi', 'entregue', 'em', '2', 'dias', 'e', 'o', 'prazo', 'era', '6', 'parabens']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,509
"['Atendeu', 'minhas', 'necessidas', ',', 'custo', 'e', 'beneficio', '.', 'So', 'nao', 'faz', 'a', 'espelhagem', 'do', 'celular', 'nem', 'baixa', 'app', 'so', 'os', 'da', 'loja', 'propria', '.']","[0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,510
"['PRODUTO', 'DE', 'ÓTIMA', 'QUALIDADE', ',', 'MUITO', 'SATISFEITO', 'PELA', 'COMPRA', 'DO', 'PRODUTO', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,511
"['Produto', 'excelente', ',', 'melhor', 'do', 'que', 'eu', 'imaginava', '.', 'Como', 'sempre', 'a', 'samsung', 'surpreendendo', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,512
"['Meio', 'lento', 'na', 'mexer', 'no', 'Explorer', ',', 'mas', 'normal', ',', 'a', 'LG', 'parece', 'que', 'é', 'mesma', 'coisa', 'tbm', ',', 'do', 'resto', 'é', 'uma', 'maravilha', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,513
"['Leve', ',', 'fácil', 'de', 'acessar', 'os', 'aplicativos', 'e', 'de', 'fácil', 'instalação', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",2,1,5,514
"['O', 'produto', 'foi', 'realmente', 'aquilo', 'que', 'eu', 'esperava', '...', 'estou', 'muito', 'satisfeita', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,515
"['Ótima', 'TV', ',', 'supre', 'minhas', 'necessidades', 'diárias', '!', 'Somente', 'quando', 'deixo', 'na', 'Smart', ',', 'assistindo', 'Netflix', 'o', 'som', 'fica', 'mais', 'baixo', ',', 'mas', 'normalmente', 'o', 'som', 'é', 'suficiente']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,1,5,516
"['Muito', 'bom', '.', 'Algo', 'que', 'pode', 'melhorar', 'é', 'a', 'quantidade', 'de', 'aplicativos', 'disponíveis', 'pra', 'download', '.', 'Os', 'que', 'têm', 'lá', 'não', 'são', 'muito', 'úteis', '.', 'Mas', 'a', 'qualidade', 'da', 'TV', 'é', 'ótima', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2,1,5,517
"['Boa', 'imagem', ',', 'funções', 'simples', 'e', 'intuitivas', ',', 'é', 'uma', 'SMART', 'realmente', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,518
"['Produto', 'muito', 'bom', '!', 'Entrega', 'rapida', 'e', 'garantia', 'de', 'entrega', 'pelo', 'submarino', '.']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,519
"['Gostei', 'e', 'não', 'tenho', 'nenhuma', 'reclamação', 'a', 'ser', 'feita', '.', 'O', 'produto', 'atendeu', 'todas', 'as', 'minhas', 'expectativas', '.', 'Muito', 'bom', '!', 'Obrigada', 'a', 'o', 'submarino']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,520
"['O', 'produto', 'é', 'muito', 'bom', 'e', 'recomendo', 'as', 'pessoas', 'que', 'anida', 'não', 'possui', 'este', 'produto', 'que', 'adquira', ',', 'pois', 'não', 'irão', 'se', 'arrepender', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,521
"['E', 'a', 'melhor', 'marca', 'que', 'existe', 'um', 'produto', 'de', 'alta', 'qualidade', 'muito', 'bom', 'mesmo', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,1,5,522
"['Amei', '!', '!', '!', 'Aparelho', 'fácil', 'de', 'usar', 'e', 'de', 'fácil', 'configuração', '!', 'Acesso', 'rápido', 'a', 'internet', '.', 'Show', 'de', 'bola', '!', 'Vou', 'comprar', 'a', 'de', '48', '""', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,523
"['Fiquei', 'muito', 'satisfeita', 'com', 'a', 'TV', ',', 'a', 'entrega', 'foi', 'muito', 'rápida', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",2,1,5,524
"['smart', 'tv', 'otima', ',', 'excelente', 'qualidade', ',', 'imagem', 'muito', 'boa', ',', 'som', 'otimo', '..', 'entrega', 'do', 'submarino', ',', 'a', 'melhor', 'que', 'tem', 'todos', 'os', 'produtos', 'que', 'compro', 'sempre', 'chega', 'antes', 'da', 'data', 'prevista', '!', '!', '!', '!', '!']","[1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,5,525
"['O', 'produto', 'é', 'bom', ',', 'de', 'fácil', 'configuração', 'wifi', 'e', 'seleção', 'de', 'canais', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0]",3,1,5,526
"['Ótimo', 'produto', ',', 'qualidade', 'sem', 'igual', 'no', 'quesito', 'custoXbenefício', ',', 'os', 'apps', 'rodam', 'tranquilamente', ',', 'e', 'não', 'precisa', 'de', 'adaptador', '!', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,5,527
"['Um', 'excelente', 'produto', 'estou', 'muito', 'satisfeito', 'muito', 'obrigado', 'pela', 'atenção']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,1,5,528
"['O', 'produto', 'é', 'muito', 'bom', ',', 'porém', 'o', 'som', 'é', 'muito', 'baixo', 'e', 'infelizmente', 'não', 'é', 'Full', 'HD', '.', 'Porém', 'para', 'o', 'valor', ',', 'é', 'um', 'dos', 'melhores', 'custo', 'benefícios', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",3,1,5,529
"['Tem', 'tudo', 'para', 'ser', 'ótimo', 'mas', 'e', 'uma', '32', 'muito', 'pequena', 'eo', 'app', 'da', 'Netflix', 'eo', 'controle', 'vive', 'travando']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0]",2,1,5,530
"['cumpre', 'tudo', 'o', 'que', 'promete', ',', 'ótimo', 'custo', 'beneficio', ',', 'recomendaria', 'com', 'certeza']","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",1,1,5,531
"['Gostei', 'muito', 'do', 'produto', '.', 'Ja', 'faz', '4', 'meses', 'que', 'comprei', 'contínua', 'impecavel']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,532
"['Produto', 'atendeu', 'todas', 'minhas', 'necessidades', 'e', 'expectativas', '.', 'Entrega', 'antes', 'do', 'prazo', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,5,533
"['ate', 'u', 'momento', 'atendeu', 'minhas', 'expequitativas', '...', 'imagem', 'boa', 'audio', 'tbm']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",2,1,5,534
"['Achei', 'o', 'aparelho', 'um', 'pouco', 'frágil', ',', 'porém', ',', 'é', 'bastante', 'bom', 'nos', 'demais', 'quesitos', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",2,1,5,535
"['produto', 'excelente', 'e', 'entrega', 'rápida', '!', 'só', 'acho', 'que', '1', 'entrada', 'USB', 'a', 'mais', 'seria', 'interessante', '.']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,536
"['Produto', 'de', 'excelente', 'qualidade', 'e', 'a', 'entrega', 'foi', 'super', 'rápida', '.']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,1,5,537
"['Produto', 'de', 'boa', 'qualidade', 'e', 'atendeu', 'todas', 'minhas', 'preferências', '.', 'Vale', 'a', 'pena', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,538
"['Produto', 'muito', 'bom', 'atendeu', 'as', 'expectativas', '.', 'Som', 'é', 'um', 'pouco', 'baixo', 'mas', 'imagem', 'é', 'muito', 'boa', ',', 'excelente', 'para', 'o', 'quarto', '.']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,5,539
"['Além', 'de', 'ter', 'chegado', 'antes', 'do', 'prazo', ',', 'a', 'tv', 'e', 'muito', 'boa', 'imagem', 'excelente', ',', 'o', 'áudio', 'é', 'um', 'pouco', 'ruim', ',', 'mas', 'acredito', 'ser', 'por', 'causa', 'do', 'tamanho', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,5,540
"['Após', 'pesquisar', 'muito', 'sobre', 'o', 'aparelho', 'decidi', 'comprar', 'e', 'estou', 'muito', 'satisfeita', '!', 'Imagem', 'e', 'som', 'ótimos', '.', 'Entrega', 'dentro', 'do', 'prazo', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,1,5,541
"['Ótimo', 'aparelho', '...', 'Atendeu', 'minhas', 'expectativas', ',', 'chegou', 'bem', 'rápido', '...', 'A', 'Americanos', 'está', 'de', 'parabéns', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,5,542
"['Produto', 'incrível', ',', 'amei', '!', 'Não', 'tem', 'ponto', 'ruins', ',', 'não', 'poderia', 'esperar', 'menos', 'da', 'Samsung', '.', 'Entrega', 'super', 'dentro', 'no', 'prazo', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,1,5,543
"['Apenas', 'ressalto', 'que', 'como', 'todo', 'equipamento', 'multifuncional', 'o', 'mesmo', 'trava', 'em', 'alguns', 'momentos', '.', 'se', 'no', 'futuro', 'isso', 'puder', 'ser', 'corrigido', 'vai', 'ficar', 'perfeito', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,544
"['Veio', 'com', 'uma', 'fonte', 'externa', 'para', 'proteger', 'de', 'um', 'eventual', 'pico', 'de', 'energia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,545
"['gostei', 'muito', 'do', 'produto', ',', 'excelente', 'imagem', ',', 'designer', 'muito', 'bom', ',', 'muito', 'boa', 'a', 'recepção', 'dos', 'canais', ',', 'controle', 'remoto', 'com', 'bom', 'alcance', 'e', 'rápida', 'resposta', '....']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,546
"['O', 'produto', 'tem', 'ótima', 'imagem', ',', 'som', 'compatível', 'e', 'outros', 'recursos', 'ainda', 'não', 'utilizados', '.', 'Embora', 'o', 'pouco', 'uso', ',', 'seu', 'desempenho', 'é', 'satisfatório', '.']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3,1,6,547
"['produto', 'de', 'otima', 'qualidade', 'eu', 'recomendaria', 'para', 'todos', 'e', 'a', 'entrega', 'foi', 'super', 'rápida', 'obg', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2,1,6,548
"['ótima', 'televisão', ',', 'muito', 'simples', 'de', 'usar', ',', 'imagens', 'e', 'aplicativos', 'muito', 'bons', 'e', 'a', 'entrega', 'foi', 'antes', 'do', 'prazo']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,1,6,549
"['Atendeu', 'minhas', 'expectativas', '.', 'Estou', 'satisfeito', '.', 'Recomendo', 'como', 'smart', 'TV', 'de', 'entrada', 'para', 'quem', 'nunca', 'teve', 'uma', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,6,550
"['Gostei', 'muito', 'da', 'tv', ',', 'já', 'tinha', 'uma', 'e', 'resolvi', 'comprar', 'mais', 'uma', 'devido', 'a', 'qualidade', 'do', 'produto', ',', 'chegou', 'antes', 'do', 'prazo', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,6,551
"['os', 'som', 'poderia', 'ser', 'melhor', 'qualidade', ',', 'nao', 'gostei', 'do', 'som']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,1,6,552
