tokens,aspect_tags,author,num_aspects,has_aspect,fold
"['Uma', 'de', 'o', 'coisa', 'mais', 'surpreendente', 'que', 'descobrir', ',', 'ser', 'que', 'este', 'livrar', 'de', 'linguagem', 'tão', 'atual', 'e', 'que', 'desenhar', 'umar', 'caricaturar', 'bastante', 'verossímil', 'de', 'um', 'adolescente', 'contemporâneo', ',', 'ser', 'escrever', ',', 'pasmar', ',', 'em', '1951', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['É', 'isto', 'aí', ',', 'este', 'livrar', 'ser', 'publicar', 'haver', 'mais', 'de', '60', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Eu', 'dizer', 'pasmar', '!']","[0, 0, 0, 0]",salinger,0,0,1
"['Espalhou', '-', 'se', 'de', 'formar', 'viral', 'entrar', 'o', 'jovem', 'americano', 'de', 'o', 'época', ',', 'e', 'influenciar', 'umar', 'geração', 'após', 'outro', ',', 'dotar', 'o', 'jovem', 'de', 'umar', 'espécie', 'de', '""', 'cartar', 'branco', '""', 'parir', 'ser', 'autêntico', ',', 'o', 'despeitar', 'de', 'o', 'que', 'o', 'sociedade', '(', 'ler', '-', 'se', ':', 'pai', ')', 'esperar', 'de', 'ele', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Foi', 'citar', ',', 'o', 'o', 'logo', 'de', 'seu', 'último', 'sexagenário', ',', 'em', 'um', 'milhão', 'de', 'outro', 'livro', ',', 'filme', ',', 'série', ',', 'revisto', ',', 'jornal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'noto', 'triste', 'em', 'o', '""', 'biografia', '""', 'de', 'o', 'obrar', 'ficar', 'por', 'contar', 'de', 'o', 'suposto', 'inspiração', 'que', 'o', 'livrar', 'ter', 'dar', 'o', 'um', 'malucar', 'que', ',', 'década', 'depois', ',', 'assassinar', 'o', 'então', 'Beatle', 'John', 'Lennon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Mas', 'sinceramente', ',', 'após', 'ler', 'o', 'obrar', ',', 'não', 'encontrar', 'qualquer', 'incitação', 'o', 'o', 'violência', 'por', 'partir', 'de', 'o', 'protagonista', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Por', 'o', 'contrário', '.']","[0, 0, 0, 0]",salinger,0,0,1
"['Holden', 'ser', 'um', 'garotar', 'bom', ',', 'apesar', 'de', 'conflituoso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Por', 'sinal', ',', 'o', 'nome', 'de', 'o', 'obrar', 'dizer', 'respeitar', 'o', 'o', 'profissão', 'que', 'ele', 'gostar', 'de', 'ter', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Trata', '-', 'se', 'de', 'umar', 'nítido', 'alegoria', ',', 'mas', 'que', 'traduzir', 'muito', 'bem', 'o', 'conceito', 'de', 'todo', 'o', 'obrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Em', 'ele', 'o', 'personagem', 'imaginar', 'um', 'campar', 'de', 'centeio', ',', 'o', 'o', 'beirar', 'de', 'um', 'precipício', ',', 'onde', 'muito', 'criança', 'poder', 'brincar', 'livremente', ',', 'e', 'ser', 'ele', 'o', 'único', 'adulto', ',', 'ter', 'comer', 'único', 'dois', 'função', ':', 'admirar', '-', 'o', 'correr', 'de', 'um', 'lado', 'parir', 'o', 'outro', 'e', ',', 'eventualmente', ',', 'apanhar', 'aquele', 'que', 'estar', 'rumar', 'em', 'direção', 'o', 'o', 'despenhadeiro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Apenas', 'isto', '!']","[0, 0, 0]",salinger,0,0,1
"['Holden', ',', 'o', 'personagem-narrador', ',', 'ser', 'um', 'garotar', 'dotar', 'de', 'o', 'que', 'eu', 'chamar', 'de', '""', 'político', 'de', 'o', 'conflito', 'zero', '""', ',', 'apesar', 'de', 'todo', 'o', 'seu', 'conflito', 'internar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Talvez', 'este', 'ser', 'o', 'grande', 'lutar', 'que', 'ele', 'enfrentar', 'em', 'seu', '""', 'natal', 'épico', '""', ':', 'não', 'deixar', 'o', 'conflito', 'alcançar', 'o', 'mundo', 'exterior', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['O', 'autor', 'também', 'merecer', 'umar', 'pequeno', 'noto', 'em', 'este', 'resenhar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['J.', 'D.', 'Salinger', 'ser', 'um', 'mistério', '.']","[0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Gastei', 'algum', 'tempo', 'pesquisar', 'sobrar', 'suar', 'vidar', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Após', 'vender', '15', 'milhão', 'de', 'cópia', ',', 'isolar', '-', 'se', 'em', 'umar', 'montanha', ',', 'de', 'onde', 'publicar', 'algum', 'outro', 'texto', 'de', 'menor', 'relevância', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Isolou', '-', 'se', 'completamente', 'de', 'o', 'mídia', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['E', 'recusar', 'o', 'ofertar', 'parir', 'que', 'suar', 'obrar', 'ser', 'adaptar', 'parir', 'o', 'cinema', ',', 'o', 'que', 'me', 'fazer', 'crer', 'que', 'o', 'repulso', 'de', 'o', 'jovem', 'narrador', 'por', 'o', 'sétimo', 'arte', ',', 'ser', 'mais', 'um', 'reflexo', 'de', 'o', 'alter', 'ego', 'de', 'o', 'autor', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['""', 'O', 'Apanhador', 'em', 'o', 'Campo', 'de', 'Centeio', '""', 'ser', 'o', 'primeiro', 'livrar', 'que', 'ler', ',', 'onde', 'o', 'enredar', 'não', 'ter', 'relevância', 'algum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Eu', 'nunca', 'imaginar', 'que', 'um', 'dia', 'dizer', 'isto', ',', 'e', 'ainda', 'não', 'me', 'sentir', 'muito', 'confortável', ',', 'mas', 'lá', 'ir', ':', 'É-possível-um-livro-muito-bom-não-ter-uma-história-muito-boa', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Pronto-falei', '!']","[0, 0]",salinger,0,0,1
"['E', 'ser', 'o', 'mais', 'puro', 'verdade', '.']","[0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['O', 'romance', 'de', 'Salinger', 'apóia', '-', 'se', 'basicamente', 'em', ':', 'personagem', 'e', 'estilar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['O', 'personagem', 'ser', 'um', 'universo', 'o', 'o', 'partir', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Há', 'quem', 'dizer', 'que', 'ter', 'vontade', 'de', 'socar', 'o', 'mear', 'de', 'o', 'nariz', 'de', 'o', 'tal', 'Holden', ',', 'o', 'o', 'ler', 'o', 'livrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Eu', ',', 'particularmente', ',', 'ter', 'vontade', 'de', 'pagar', 'umar', 'coca-cola', 'parir', 'ele', '(', 'já', 'que', 'não', 'enganar', 'nenhum', 'garçom', 'quantum', 'o', 'o', 'suar', 'menor', 'idade', ')', ',', 'pedir', 'parir', 'ele', 'dizer', 'o', 'que', 'achar', 'de', 'o', 'tampa', 'de', 'garrafa', 'sobrar', 'o', 'mesa', ',', 'e', 'ficar', 'rir', 'de', 'suar', 'visão', '""', 'byroniano', '""', 'e', 'revoltar', 'de', 'o', 'mundo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Provavelmente', 'ele', 'encontrar', 'ponto', 'bastante', 'inquietante', 'e', 'revoltante', 'em', 'umar', 'simples', 'tampar', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Ele', 'ser', 'o', 'típico', '""', 'Rebelde', 'sem', 'Causa', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Aliás', ',', 'até', 'mesmo', 'parir', 'o', 'coisa', 'que', 'ele', 'curtir', ',', 'sempre', 'ter', 'um', '""', 'mas', '...', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Sua', 'hesitação', ',', 'quando', 'suar', 'irmão', 'questionar', 'de', 'o', 'que', 'ele', 'realmente', 'gostar', ',', 'ser', 'revelador', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Além', 'de', 'isso', ',', 'o', 'estilar', 'ser', 'extremamente', 'autêntico', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",salinger,1,1,1
"['O', 'autor', 'realmente', 'conseguir', 'fazer', 'o', 'leitor', 'enxergar', 'o', 'mundo', 'o', 'o', 'olho', 'de', 'um', 'adolescente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'narrativo', 'todo', 'fluir', 'de', 'formar', 'despretensioso', ',', 'ou', 'ser', ',', 'o', 'autor', 'não', 'forçar', 'nado', 'parir', 'transmitir', 'ou', 'explicar', 'conceito', ',', 'e', 'não', 'se', 'importar', 'em', 'deixar', 'frase', 'perdido', 'e', 'sem', 'explicação', 'parir', 'um', 'leitor', 'que', 'ter', 'dificuldade', 'em', 'ler', '""', 'entrelinhar', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Exatamente', 'comer', 'fazer', 'um', 'adolescente', 'comer', 'Holden', 'em', 'umar', 'converso', 'informal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Este', 'ser', 'o', 'ter', 'certar', ':', 'Informal', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'linguagem', 'ser', 'outro', 'pontar', 'forte', 'de', 'o', 'narrativo', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['Além', 'de', 'coloquial', 'e', 'fluir', ',', 'ser', 'tão', 'irônica', ',', 'que', 'muito', 'vezar', 'você', 'se', 'perguntar', ':', '""', 'comer', 'ser', 'que', 'esse', 'moleque', 'conseguir', 'colocar', 'ironia', 'em', 'algo', 'assim', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['E', 'então', 'entrar', 'em', 'outro', 'aspecto', 'formidável', 'de', 'o', 'narrativo', ':', 'O', 'autor', 'conseguir', 'transformar', 'o', 'expectativa', 'e', 'o', 'suspense', 'de', 'o', '""', 'que', 'acontecer', 'depois', '""', 'em', '""', 'comer', 'ele', 'reagir', 'depois', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['É', 'por', 'este', 'razão', 'que', 'o', 'história', 'não', 'ter', 'relevância', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Você', 'não', 'estar', 'preocupar', 'tanto', 'com', 'o', 'que', 'acontecer', ',', 'porque', 'logo', 'em', 'o', 'primeiro', 'terçar', 'de', 'o', 'romance', 'você', 'perceber', 'que', 'o', 'história', 'ser', 'um', 'simples', 'diário', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'o', 'ver', 'o', 'título', 'de', 'o', 'livrar', ',', 'sinceramente', ',', 'eu', 'não', 'ter', 'muito', 'curiosidade', 'em', 'ler', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Depois', ',', 'vir', 'o', 'morte', 'de', 'J.', 'D.', 'Salinger', ',', 'vir', 'todo', 'o', '""', 'boom', '""', 'em', 'tornar', 'de', 'suar', 'obrar', ',', 'principalmente', 'em', 'tornar', 'de', '""', 'O', 'Apanhador', 'em', 'o', 'Campo', 'de', 'Centeio', '""', 'e', 'aí', 'bater', 'umar', 'certo', 'vontade', 'de', 'conhecer', 'o', 'história', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Troquei', 'o', 'livrar', 'por', 'o', 'Skoob', 'e', 'ficar', 'guardar', 'um', 'bom', 'tempo', ',', 'até', 'que', 'resolver', 'dar', 'umar', 'chance', 'parir', 'o', 'livrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['De', 'verdade', '?']","[0, 0, 0]",salinger,0,0,1
"['Não', 'me', 'arrepender', '.']","[0, 0, 0, 0]",salinger,0,0,1
"['Este', 'romance', 'ser', 'originalmente', 'publicar', 'em', 'formato', 'de', 'revisto', ',', 'entrar', '1945-1946', 'e', 'posteriormente', 'editar', 'em', 'o', 'formar', 'de', 'livrar', 'em', '1951', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Este', 'ano', ',', 'o', 'obrar', 'completar', '60', 'ano', ',', 'e', 'até', 'hoje', 'ser', 'um', 'de', 'o', 'livro', 'mais', 'lido', 'de', 'o', 'mundo', 'inteirar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Não', 'ser', 'pra', 'menos', '.']","[0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'história', ',', 'mesmo', 'escrito', 'haver', 'muito', 'tempo', 'atrás', ',', 'ser', 'atual', 'e', 'se', 'desenrolar', 'fácil', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['A', 'história', 'ser', 'contar', 'em', 'detalhe', '(', 'afinal', ',', 'ser', 'só', 'um', 'final', 'de', 'semana', 'que', 'se', 'passar', 'durante', 'todo', 'o', 'tramar', ')', ',', 'mas', 'não', 'se', 'tornar', 'cansativo', '(', 'o', 'o', 'contrário', 'de', 'muito', 'história', 'de', 'o', 'tipo', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Holden', 'Caulfield', 'ser', 'o', 'típico', 'adolescente', 'de', 'o', 'época', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['O', 'engraçar', 'de', 'o', 'história', 'todo', 'ser', 'que', 'ele', 'querer', 'ser', 'adulto', ',', 'fumar', 'muito', 'e', 'gasto', 'com', 'bebido', ',', 'mas', 'ainda', 'ter', '(', 'muito', ')', 'medo', 'de', 'o', 'mãe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['O', 'livrar', 'ser', 'escrever', 'haver', '60', 'ano', ',', 'e', 'ainda', 'hoje', 'reflete', 'o', 'atitude', 'de', 'um', 'adolescente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'vontade', 'de', '""', 'ser', 'grande', '""', ',', 'o', 'atitude', ',', 'o', 'pensamento', '...', 'É', 'de', 'aquele', 'tipo', 'que', 'o', 'gente', 'ler', 'e', 'ir', 'pensar', ':', '""', 'Só', 'mais', 'um', 'capítulo', '!', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['e', 'logo', 'estar', 'em', 'o', 'final', '.']","[0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['..', '.']","[0, 0]",salinger,0,0,1
"['Esse', 'livrar', 'surpreender', 'em', 'o', 'comedir', ',', 'ele', 'ser', 'narrar', 'de', 'umar', 'formar', 'muito', 'diferente', 'e', 'possuir', 'umar', 'história', 'simples', 'e', 'sem', 'rumar', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['É', 'um', 'livrar', 'singular', ',', 'de', 'leitura', 'rápido', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['Gostei', 'porque', 'o', 'história', 'ser', 'envolvente', 'e', 'realmente', 'dar', 'vontade', 'de', 'ler', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['Porém', ',', 'não', 'ser', 'um', 'livrar', 'que', 'você', 'ler', 'esperar', 'saber', 'o', 'que', 'ir', 'acontecer', 'quando', 'acabar', 'o', 'livrar', ',', 'comer', 'o', 'maioria', ',', 'por', 'isso', 'me', 'decepcionar', 'com', 'o', 'final', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",salinger,1,1,1
"['Ótimo', 'livrar', ',', 'bem', 'diferente', 'de', 'o', 'que', 'eu', 'imaginar', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['Apesar', 'de', 'antigão', ',', 'ser', 'umar', 'leitura', 'gostoso', ',', 'com', 'o', 'linguagem', 'bem', 'moderno', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",salinger,2,1,1
"['por', 'nado', '...']","[0, 0, 0]",salinger,0,0,1
"['Todo', 'mundo', 'falir', 'que', 'esse', 'livrar', 'ser', 'foder', ',', 'mas', 'em', 'o', 'verdade', 'ele', 'ser', 'um', 'lixar', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['Realmente', 'o', 'único', 'passagem', 'mais', 'ou', 'menos', 'bonito', 'de', 'o', 'livrar', 'ser', 'o', 'sonhar', 'de', 'o', 'moleque', 'pegar', 'umar', 'bolar', 'de', 'baseball', 'em', 'o', 'campar', 'de', 'centeio', 'que', 'dar', 'pra', 'um', 'abismar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['O', 'restar', ',', 'ser', 'sofrível', 'enquanto', 'literatura', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Não', 'saber', 'comer', 'umar', 'porcaria', 'de', 'esse', 'conseguir', 'ser', 'consagrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Depois', 'de', 'muito', 'ouvir', 'sobrar', 'este', 'obrar', 'primo', ',', 'resolver', 'tirar', 'o', 'meu', 'próprio', 'conclusão', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['A', 'o', 'contrário', 'de', 'o', 'que', 'muito', 'dizer', 'ser', 'um', 'livrar', 'manipulador', 'de', 'mentir', 'e', 'perturbador', ',', 'com', 'si', 'enxergar', 'em', 'o', 'personagem', 'um', 'adolescente', 'comer', 'qualquer', 'um', 'de', 'nó', ',', 'com', 'medo', ',', 'anseio', ',', 'sonho', 'e', 'umar', 'imenso', 'vontade', 'de', 'viver', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Viver', 'não', 'apenas', 'em', 'o', 'sentir', 'real', 'de', 'o', 'palavra', ',', 'mas', 'viver', 'intensamente', 'o', 'cada', 'dia', ',', 'se', 'aventurar', ',', 'se', 'entregar', ',', 'descobrir', 'o', 'mundo', 'com', 'o', 'próprio', 'olho', ',', 'passar', 'por', 'situação', 'em', 'o', 'qual', 'só', 'o', 'próprio', 'personagem', 'ser', 'capaz', 'de', 'descreve-lás', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Acho', 'que', 'esse', 'eh', 'o', 'livrar', 'mais', 'chato', 'que', 'ja', 'ler', 'em', 'o', 'vidar', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,1,1,1
"['A', 'meu', 'leitura', 'ser', 'mais', 'um', 'desafiar', 'parir', 'chegar', 'atar', 'o', 'final', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Quanto', 'mais', 'eu', 'liar', ',', 'mais', 'desejar', 'acontecer', 'umar', 'desgraca', 'o', 'o', 'personagem', 'e', 'acabar', 'logo', 'com', 'o', 'historiar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
['nado'],[0],salinger,0,0,1
"['Tenho', 'um', 'primar', 'q', 'ser', 'louco', 'por', 'esse', 'livrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['seu', 'nick', 'name', 'em', 'o', 'internet', 'ser', 'holden', ',', 'então', ',', 'ficar', 'curioso', 'pra', 'ler', 'esse', 'livrar', 'e', 'ver', 'o', 'porquê', 'de', 'ele', 'ser', 'tão', 'famoso', '(', 'além', 'de', 'estar', 'em', 'o', 'cena', 'de', 'o', 'assassinato', 'de', 'o', 'Lennon', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Pois', 'bem', ',', 'que', 'decepção', '.']","[0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Não', 'saber', 'se', 'não', 'capturar', 'o', 'essência', 'de', 'o', 'livrar', ',', 'mas', 'o', 'cada', 'página', 'lido', 'mais', 'crescer', 'meu', 'vontade', 'de', 'abandonar', 'o', 'leitura', ',', 'mas', 'esperar', 'q', 'melhorar', ',', 'e', 'não', 'melhorar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",salinger,0,0,1
"['Livro', 'bobo', ',', 'cujo', 'personagem', 'principal', 'ser', 'um', 'idiota', '.']","[1, 0, 0, 0, 1, 2, 0, 0, 0, 0]",salinger,2,1,1
